nome,uriVella,NovoElemento,uriNiovo
landing statistics,http://aims.fao.org/aos/agrovoc/c_55ecd720,landing,http://aims.fao.org/aos/agrovoc/c_203913f1
sport fishing statistics,http://aims.fao.org/aos/agrovoc/c_768afd51,sport,http://aims.fao.org/aos/agrovoc/c_7328
sport fishing statistics,http://aims.fao.org/aos/agrovoc/c_768afd51,fishing,http://aims.fao.org/aos/agrovoc/c_26950
fishers statistics,http://aims.fao.org/aos/agrovoc/c_4d6073ff,fishers,http://aims.fao.org/aos/agrovoc/c_2936
fishing vessels statistics,http://aims.fao.org/aos/agrovoc/c_5aa8d713,fishing,http://aims.fao.org/aos/agrovoc/c_26950
forestry statistics,http://aims.fao.org/aos/agrovoc/c_1336142720153,forestry,http://aims.fao.org/aos/agrovoc/c_3055
trade statistics,http://aims.fao.org/aos/agrovoc/c_1336378649175,trade,http://aims.fao.org/aos/agrovoc/c_7848
aquaculture statistics,http://aims.fao.org/aos/agrovoc/c_331452,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
water statistics,http://aims.fao.org/aos/agrovoc/c_0e6710c3,water,http://aims.fao.org/aos/agrovoc/c_8309
labour statistics,http://aims.fao.org/aos/agrovoc/c_838e7634,labour,http://aims.fao.org/aos/agrovoc/c_4128
gender statistics,http://aims.fao.org/aos/agrovoc/c_14edf45a,gender,http://aims.fao.org/aos/agrovoc/c_34835
vital statistics,http://aims.fao.org/aos/agrovoc/c_8268,statistics,http://aims.fao.org/aos/agrovoc/c_49978
life tables,http://aims.fao.org/aos/agrovoc/c_33510,tables,http://aims.fao.org/aos/agrovoc/c_85d670e1
wave statistics,http://aims.fao.org/aos/agrovoc/c_42c6b450,statistics,http://aims.fao.org/aos/agrovoc/c_49978
social statistics,http://aims.fao.org/aos/agrovoc/c_feff627f,statistics,http://aims.fao.org/aos/agrovoc/c_49978
health statistics,http://aims.fao.org/aos/agrovoc/c_dd23071d,health,http://aims.fao.org/aos/agrovoc/c_3511
nutrition statistics,http://aims.fao.org/aos/agrovoc/c_20a0a618,nutrition,http://aims.fao.org/aos/agrovoc/c_49892
food consumption statistics,http://aims.fao.org/aos/agrovoc/c_845e556a,consumption,http://aims.fao.org/aos/agrovoc/c_1827
weather data,http://aims.fao.org/aos/agrovoc/c_29564,weather,http://aims.fao.org/aos/agrovoc/c_15292
gravity data,http://aims.fao.org/aos/agrovoc/c_ffe6cd58,gravity,http://aims.fao.org/aos/agrovoc/c_24586
temperature data,http://aims.fao.org/aos/agrovoc/c_457bfd87,temperature,http://aims.fao.org/aos/agrovoc/c_7657
water temperature data,http://aims.fao.org/aos/agrovoc/c_1ff20c3e,water,http://aims.fao.org/aos/agrovoc/c_8309
salinity data,http://aims.fao.org/aos/agrovoc/c_c6469776,salinity,http://aims.fao.org/aos/agrovoc/c_6751
pollution data,http://aims.fao.org/aos/agrovoc/c_5cbeca5e,pollution,http://aims.fao.org/aos/agrovoc/c_6077
research data,http://aims.fao.org/aos/agrovoc/c_49f4a895,research,http://aims.fao.org/aos/agrovoc/c_6513
land leases,http://aims.fao.org/aos/agrovoc/c_331068,land,http://aims.fao.org/aos/agrovoc/c_4172
labour contracts,http://aims.fao.org/aos/agrovoc/c_28711,labour,http://aims.fao.org/aos/agrovoc/c_4128
land contracts,http://aims.fao.org/aos/agrovoc/c_15d674ca,land,http://aims.fao.org/aos/agrovoc/c_4172
trade agreements,http://aims.fao.org/aos/agrovoc/c_7849,trade,http://aims.fao.org/aos/agrovoc/c_7848
payments for ecosystem services,http://aims.fao.org/aos/agrovoc/c_2dff8ae7,services,http://aims.fao.org/aos/agrovoc/c_6989
international division of labour,http://aims.fao.org/aos/agrovoc/c_31884,labour,http://aims.fao.org/aos/agrovoc/c_4128
research institutions,http://aims.fao.org/aos/agrovoc/c_6514,research,http://aims.fao.org/aos/agrovoc/c_6513
training centres,http://aims.fao.org/aos/agrovoc/c_28781,training,http://aims.fao.org/aos/agrovoc/c_7861
extension centres,http://aims.fao.org/aos/agrovoc/c_9000059,extension,http://aims.fao.org/aos/agrovoc/c_2762
investment banks,http://aims.fao.org/aos/agrovoc/c_28898,investment,http://aims.fao.org/aos/agrovoc/c_3930
savings banks,http://aims.fao.org/aos/agrovoc/c_28954,savings,http://aims.fao.org/aos/agrovoc/c_6826
research networks,http://aims.fao.org/aos/agrovoc/c_33538,research,http://aims.fao.org/aos/agrovoc/c_6513
terrestrial observation networks,http://aims.fao.org/aos/agrovoc/c_9000164,observation,http://aims.fao.org/aos/agrovoc/c_fc54b25b
social networks,http://aims.fao.org/aos/agrovoc/c_e64c9a8d,networks,http://aims.fao.org/aos/agrovoc/c_50266
development plans,http://aims.fao.org/aos/agrovoc/c_2227,development,http://aims.fao.org/aos/agrovoc/c_331049
research projects,http://aims.fao.org/aos/agrovoc/c_24891,research,http://aims.fao.org/aos/agrovoc/c_6513
development projects,http://aims.fao.org/aos/agrovoc/c_2229,development,http://aims.fao.org/aos/agrovoc/c_331049
OECD countries,http://aims.fao.org/aos/agrovoc/c_36736,OECD,http://aims.fao.org/aos/agrovoc/c_5315
government departments,http://aims.fao.org/aos/agrovoc/c_50223,government,http://aims.fao.org/aos/agrovoc/c_11230
government departments,http://aims.fao.org/aos/agrovoc/c_50223,departments,http://aims.fao.org/aos/agrovoc/c_50198
artificial reefs,http://aims.fao.org/aos/agrovoc/c_25395,reefs,http://aims.fao.org/aos/agrovoc/c_92343
artificial islands,http://aims.fao.org/aos/agrovoc/c_24cbaafb,islands,http://aims.fao.org/aos/agrovoc/c_3962
gravity platforms,http://aims.fao.org/aos/agrovoc/c_2fc6e70d,gravity,http://aims.fao.org/aos/agrovoc/c_24586
water mills,http://aims.fao.org/aos/agrovoc/c_16150,water,http://aims.fao.org/aos/agrovoc/c_8309
mobile units,http://aims.fao.org/aos/agrovoc/c_34314,units,http://aims.fao.org/aos/agrovoc/c_50324
milking parlours,http://aims.fao.org/aos/agrovoc/c_4837,milking,http://aims.fao.org/aos/agrovoc/c_4835
mushroom houses,http://aims.fao.org/aos/agrovoc/c_5006,houses,http://aims.fao.org/aos/agrovoc/c_11629
building components,http://aims.fao.org/aos/agrovoc/c_49888,components,http://aims.fao.org/aos/agrovoc/c_331055
building units,http://aims.fao.org/aos/agrovoc/c_ab3e3992,units,http://aims.fao.org/aos/agrovoc/c_50324
slurry channels,http://aims.fao.org/aos/agrovoc/c_0f23da75,slurry,http://aims.fao.org/aos/agrovoc/c_16602
slurry channels,http://aims.fao.org/aos/agrovoc/c_0f23da75,channels,http://aims.fao.org/aos/agrovoc/c_01a53647
meat processing plants,http://aims.fao.org/aos/agrovoc/c_28609,meat,http://aims.fao.org/aos/agrovoc/c_4669
meat processing plants,http://aims.fao.org/aos/agrovoc/c_28609,processing,http://aims.fao.org/aos/agrovoc/c_6195
meat processing plants,http://aims.fao.org/aos/agrovoc/c_28609,plants,http://aims.fao.org/aos/agrovoc/c_5993
fish factories,http://aims.fao.org/aos/agrovoc/c_28608,fish,http://aims.fao.org/aos/agrovoc/c_15903
smoke houses,http://aims.fao.org/aos/agrovoc/c_25268,houses,http://aims.fao.org/aos/agrovoc/c_11629
storage structures,http://aims.fao.org/aos/agrovoc/c_7431,storage,http://aims.fao.org/aos/agrovoc/c_7427
cold stores,http://aims.fao.org/aos/agrovoc/c_1744,cold,http://aims.fao.org/aos/agrovoc/c_1743
evaporation tanks,http://aims.fao.org/aos/agrovoc/c_10702,evaporation,http://aims.fao.org/aos/agrovoc/c_2739
ballast tanks,http://aims.fao.org/aos/agrovoc/c_34e59169,ballast,http://aims.fao.org/aos/agrovoc/c_b87ee2a1
storage tanks,http://aims.fao.org/aos/agrovoc/c_13a1d161,storage,http://aims.fao.org/aos/agrovoc/c_7427
milk tanks,http://aims.fao.org/aos/agrovoc/c_25810,milk,http://aims.fao.org/aos/agrovoc/c_4826
water tanks,http://aims.fao.org/aos/agrovoc/c_25812,water,http://aims.fao.org/aos/agrovoc/c_8309
fish cages,http://aims.fao.org/aos/agrovoc/c_29786,fish,http://aims.fao.org/aos/agrovoc/c_15903
fish hatcheries,http://aims.fao.org/aos/agrovoc/c_36679,fish,http://aims.fao.org/aos/agrovoc/c_15903
poultry housing,http://aims.fao.org/aos/agrovoc/c_6146,poultry,http://aims.fao.org/aos/agrovoc/c_6145
livestock boxes,http://aims.fao.org/aos/agrovoc/c_9384,livestock,http://aims.fao.org/aos/agrovoc/c_4397
livestock housing,http://aims.fao.org/aos/agrovoc/c_12214,livestock,http://aims.fao.org/aos/agrovoc/c_4397
cattle sheds,http://aims.fao.org/aos/agrovoc/c_1392,cattle,http://aims.fao.org/aos/agrovoc/c_1391
cattle sheds,http://aims.fao.org/aos/agrovoc/c_1392,sheds,http://aims.fao.org/aos/agrovoc/c_25732
calf housing,http://aims.fao.org/aos/agrovoc/c_d27a296f,housing,http://aims.fao.org/aos/agrovoc/c_3678
goat houses,http://aims.fao.org/aos/agrovoc/c_11199,houses,http://aims.fao.org/aos/agrovoc/c_11629
sheep housing,http://aims.fao.org/aos/agrovoc/c_16600,sheep,http://aims.fao.org/aos/agrovoc/c_7030
rearing houses,http://aims.fao.org/aos/agrovoc/c_21873,houses,http://aims.fao.org/aos/agrovoc/c_11629
ice barriers,http://aims.fao.org/aos/agrovoc/c_94511649,ice,http://aims.fao.org/aos/agrovoc/c_3782
fishing barriers,http://aims.fao.org/aos/agrovoc/c_58c53871,fishing,http://aims.fao.org/aos/agrovoc/c_26950
power plants,http://aims.fao.org/aos/agrovoc/c_17b251b2,plants,http://aims.fao.org/aos/agrovoc/c_5993
wind farms,http://aims.fao.org/aos/agrovoc/c_b1f7a77f,farms,http://aims.fao.org/aos/agrovoc/c_2809
concrete structures,http://aims.fao.org/aos/agrovoc/c_425097f1,concrete,http://aims.fao.org/aos/agrovoc/c_1804
steel structures,http://aims.fao.org/aos/agrovoc/c_c3fa9867,steel,http://aims.fao.org/aos/agrovoc/c_7384
growth forms,http://aims.fao.org/aos/agrovoc/c_330666,growth,http://aims.fao.org/aos/agrovoc/c_3394
milk fat globules,http://aims.fao.org/aos/agrovoc/c_9511,milk,http://aims.fao.org/aos/agrovoc/c_4826
aleurone layer,http://aims.fao.org/aos/agrovoc/c_33935,aleurone,http://aims.fao.org/aos/agrovoc/c_33937
connective tissue,http://aims.fao.org/aos/agrovoc/c_10076,tissue,http://aims.fao.org/aos/agrovoc/c_49880
intercellular canals,http://aims.fao.org/aos/agrovoc/c_28100,canals,http://aims.fao.org/aos/agrovoc/c_26763
storage organs,http://aims.fao.org/aos/agrovoc/c_7430,storage,http://aims.fao.org/aos/agrovoc/c_7427
graft unions,http://aims.fao.org/aos/agrovoc/c_3343,unions,http://aims.fao.org/aos/agrovoc/c_50323
plant ovaries,http://aims.fao.org/aos/agrovoc/c_27985,ovaries,http://aims.fao.org/aos/agrovoc/c_5456
fruits (botanical),http://aims.fao.org/aos/agrovoc/c_3119,fruits,http://aims.fao.org/aos/agrovoc/c_3131
cell components,http://aims.fao.org/aos/agrovoc/c_331009,components,http://aims.fao.org/aos/agrovoc/c_331055
sex chromosomes,http://aims.fao.org/aos/agrovoc/c_14225,sex,http://aims.fao.org/aos/agrovoc/c_7010
nitrogen fixation genes,http://aims.fao.org/aos/agrovoc/c_331014,nitrogen,http://aims.fao.org/aos/agrovoc/c_5192
cell membranes,http://aims.fao.org/aos/agrovoc/c_9693,membranes,http://aims.fao.org/aos/agrovoc/c_28457
cell walls,http://aims.fao.org/aos/agrovoc/c_1415,walls,http://aims.fao.org/aos/agrovoc/c_8297
cellular pits,http://aims.fao.org/aos/agrovoc/c_13420,pits,http://aims.fao.org/aos/agrovoc/c_5938
endoplasmic reticulum,http://aims.fao.org/aos/agrovoc/c_2560,reticulum,http://aims.fao.org/aos/agrovoc/c_6538
plasma cells,http://aims.fao.org/aos/agrovoc/c_331325,cells,http://aims.fao.org/aos/agrovoc/c_1418
muscle fibres,http://aims.fao.org/aos/agrovoc/c_31867,fibres,http://aims.fao.org/aos/agrovoc/c_2879
aleurone cells,http://aims.fao.org/aos/agrovoc/c_33938,aleurone,http://aims.fao.org/aos/agrovoc/c_33937
fish seed,http://aims.fao.org/aos/agrovoc/c_87b2f749,fish,http://aims.fao.org/aos/agrovoc/c_15903
fish seed,http://aims.fao.org/aos/agrovoc/c_87b2f749,seed,http://aims.fao.org/aos/agrovoc/c_6927
insect eggs,http://aims.fao.org/aos/agrovoc/c_eddac6ff,eggs,http://aims.fao.org/aos/agrovoc/c_2502
resting eggs,http://aims.fao.org/aos/agrovoc/c_2754d64d,eggs,http://aims.fao.org/aos/agrovoc/c_2502
fish eggs,http://aims.fao.org/aos/agrovoc/c_47f25b73,fish,http://aims.fao.org/aos/agrovoc/c_15903
fish eggs,http://aims.fao.org/aos/agrovoc/c_47f25b73,eggs,http://aims.fao.org/aos/agrovoc/c_2502
brine shrimp eggs,http://aims.fao.org/aos/agrovoc/c_b3a98bd7,eggs,http://aims.fao.org/aos/agrovoc/c_2502
spawn (eggs),http://aims.fao.org/aos/agrovoc/c_50c16124,eggs,http://aims.fao.org/aos/agrovoc/c_2502
body fluids,http://aims.fao.org/aos/agrovoc/c_979,fluids,http://aims.fao.org/aos/agrovoc/c_2994
body water,http://aims.fao.org/aos/agrovoc/c_4768,water,http://aims.fao.org/aos/agrovoc/c_8309
metabolic water,http://aims.fao.org/aos/agrovoc/c_32925,water,http://aims.fao.org/aos/agrovoc/c_8309
rumen fluid,http://aims.fao.org/aos/agrovoc/c_34895,rumen,http://aims.fao.org/aos/agrovoc/c_6693
lymph nodes,http://aims.fao.org/aos/agrovoc/c_12287,lymph,http://aims.fao.org/aos/agrovoc/c_4481
lymph nodes,http://aims.fao.org/aos/agrovoc/c_12287,nodes,http://aims.fao.org/aos/agrovoc/c_5204
blood vessels,http://aims.fao.org/aos/agrovoc/c_971,blood,http://aims.fao.org/aos/agrovoc/c_959
air sacs,http://aims.fao.org/aos/agrovoc/c_229,air,http://aims.fao.org/aos/agrovoc/c_224
swim bladder,http://aims.fao.org/aos/agrovoc/c_15924,bladder,http://aims.fao.org/aos/agrovoc/c_949
sensory tentacles,http://aims.fao.org/aos/agrovoc/c_308e5721,tentacles,http://aims.fao.org/aos/agrovoc/c_2106db8e
renal pelvis,http://aims.fao.org/aos/agrovoc/c_13807,pelvis,http://aims.fao.org/aos/agrovoc/c_5666
embryonic structures,http://aims.fao.org/aos/agrovoc/c_331448,structures,http://aims.fao.org/aos/agrovoc/c_330905
bile ducts,http://aims.fao.org/aos/agrovoc/c_904,bile,http://aims.fao.org/aos/agrovoc/c_902
gall bladder,http://aims.fao.org/aos/agrovoc/c_3173,bladder,http://aims.fao.org/aos/agrovoc/c_949
myelin sheath,http://aims.fao.org/aos/agrovoc/c_50135,myelin,http://aims.fao.org/aos/agrovoc/c_50136
peripheral nerves,http://aims.fao.org/aos/agrovoc/c_13244,nerves,http://aims.fao.org/aos/agrovoc/c_5137
skin glands,http://aims.fao.org/aos/agrovoc/c_7099,skin,http://aims.fao.org/aos/agrovoc/c_7097
sweat glands,http://aims.fao.org/aos/agrovoc/c_14720,sweat,http://aims.fao.org/aos/agrovoc/c_7548
silk glands,http://aims.fao.org/aos/agrovoc/c_34337,silk,http://aims.fao.org/aos/agrovoc/c_7063
adrenal cortex,http://aims.fao.org/aos/agrovoc/c_10121,cortex,http://aims.fao.org/aos/agrovoc/c_1908
fish skin,http://aims.fao.org/aos/agrovoc/c_fb57f018,fish,http://aims.fao.org/aos/agrovoc/c_15903
irrigation canals,http://aims.fao.org/aos/agrovoc/c_25340,irrigation,http://aims.fao.org/aos/agrovoc/c_3954
drainage canals,http://aims.fao.org/aos/agrovoc/c_25339,drainage,http://aims.fao.org/aos/agrovoc/c_2372
earth dams,http://aims.fao.org/aos/agrovoc/c_32435,earth,http://aims.fao.org/aos/agrovoc/c_2437
hydraulic rams,http://aims.fao.org/aos/agrovoc/c_25566,rams,http://aims.fao.org/aos/agrovoc/c_6443
irrigation sources,http://aims.fao.org/aos/agrovoc/c_330794,irrigation,http://aims.fao.org/aos/agrovoc/c_3954
water reservoirs,http://aims.fao.org/aos/agrovoc/c_8324,water,http://aims.fao.org/aos/agrovoc/c_8309
livestock flood refuge mounds,http://aims.fao.org/aos/agrovoc/c_06781094,livestock,http://aims.fao.org/aos/agrovoc/c_4397
market intelligence,http://aims.fao.org/aos/agrovoc/c_4617,intelligence,http://aims.fao.org/aos/agrovoc/c_11805
weather reports,http://aims.fao.org/aos/agrovoc/c_8341,weather,http://aims.fao.org/aos/agrovoc/c_15292
data reports,http://aims.fao.org/aos/agrovoc/c_dc44d445,data,http://aims.fao.org/aos/agrovoc/c_49816
soil maps,http://aims.fao.org/aos/agrovoc/c_e6171c3e,soil,http://aims.fao.org/aos/agrovoc/c_7156
gravity charts,http://aims.fao.org/aos/agrovoc/c_e61eae08,gravity,http://aims.fao.org/aos/agrovoc/c_24586
free air gravity charts,http://aims.fao.org/aos/agrovoc/c_f99ec47d,air,http://aims.fao.org/aos/agrovoc/c_224
salinity charts,http://aims.fao.org/aos/agrovoc/c_f7049911,salinity,http://aims.fao.org/aos/agrovoc/c_6751
density charts,http://aims.fao.org/aos/agrovoc/c_ec5df3f2,density,http://aims.fao.org/aos/agrovoc/c_2186
ice charts,http://aims.fao.org/aos/agrovoc/c_60aaeccc,ice,http://aims.fao.org/aos/agrovoc/c_3782
pollution maps,http://aims.fao.org/aos/agrovoc/c_7e615a66,pollution,http://aims.fao.org/aos/agrovoc/c_6077
literature reviews,http://aims.fao.org/aos/agrovoc/c_05ceb781,literature,http://aims.fao.org/aos/agrovoc/c_330835
echosounder profiles,http://aims.fao.org/aos/agrovoc/c_403312f0,profiles,http://aims.fao.org/aos/agrovoc/c_c4457c2d
salinity tables,http://aims.fao.org/aos/agrovoc/c_84d06d34,salinity,http://aims.fao.org/aos/agrovoc/c_6751
research proposals,http://aims.fao.org/aos/agrovoc/c_c8def782,research,http://aims.fao.org/aos/agrovoc/c_6513
land documentation,http://aims.fao.org/aos/agrovoc/c_dca4b380,land,http://aims.fao.org/aos/agrovoc/c_4172
land documentation,http://aims.fao.org/aos/agrovoc/c_dca4b380,documentation,http://aims.fao.org/aos/agrovoc/c_2350
audiovisual materials,http://aims.fao.org/aos/agrovoc/c_8f5ace29,materials,http://aims.fao.org/aos/agrovoc/c_92337
current roses,http://aims.fao.org/aos/agrovoc/c_c0aefb71,roses,http://aims.fao.org/aos/agrovoc/c_13964
wind roses,http://aims.fao.org/aos/agrovoc/c_9ac2a249,roses,http://aims.fao.org/aos/agrovoc/c_13964
engineering drawings,http://aims.fao.org/aos/agrovoc/c_ace85772,engineering,http://aims.fao.org/aos/agrovoc/c_2571
identification keys,http://aims.fao.org/aos/agrovoc/c_c4a19486,identification,http://aims.fao.org/aos/agrovoc/c_3791
housing needs,http://aims.fao.org/aos/agrovoc/c_28999,housing,http://aims.fao.org/aos/agrovoc/c_3678
information needs,http://aims.fao.org/aos/agrovoc/c_3861,information,http://aims.fao.org/aos/agrovoc/c_330966
light requirements,http://aims.fao.org/aos/agrovoc/c_25196,light,http://aims.fao.org/aos/agrovoc/c_4322
oxygen requirement,http://aims.fao.org/aos/agrovoc/c_26804,oxygen,http://aims.fao.org/aos/agrovoc/c_5477
water requirements,http://aims.fao.org/aos/agrovoc/c_8323,water,http://aims.fao.org/aos/agrovoc/c_8309
temperature preferences,http://aims.fao.org/aos/agrovoc/c_19e2ceb8,temperature,http://aims.fao.org/aos/agrovoc/c_7657
energy requirements,http://aims.fao.org/aos/agrovoc/c_00da291f,energy,http://aims.fao.org/aos/agrovoc/c_2565
investment requirements,http://aims.fao.org/aos/agrovoc/c_28708,investment,http://aims.fao.org/aos/agrovoc/c_3930
labour requirements,http://aims.fao.org/aos/agrovoc/c_28715,labour,http://aims.fao.org/aos/agrovoc/c_4128
equipment parts,http://aims.fao.org/aos/agrovoc/c_25717,equipment,http://aims.fao.org/aos/agrovoc/c_2631
shock absorbers,http://aims.fao.org/aos/agrovoc/c_14260,shock,http://aims.fao.org/aos/agrovoc/c_36490
marketing margins,http://aims.fao.org/aos/agrovoc/c_4623,marketing,http://aims.fao.org/aos/agrovoc/c_4620
good manufacturing practices,http://aims.fao.org/aos/agrovoc/c_cd848dc0,manufacturing,http://aims.fao.org/aos/agrovoc/c_92365
standard operating procedures,http://aims.fao.org/aos/agrovoc/c_b92b8d63,procedures,http://aims.fao.org/aos/agrovoc/c_6526cb9e
soil survey guidelines,http://aims.fao.org/aos/agrovoc/c_7cedf142,soil,http://aims.fao.org/aos/agrovoc/c_7156
quality labels,http://aims.fao.org/aos/agrovoc/c_26864,quality,http://aims.fao.org/aos/agrovoc/c_6400
international trade models,http://aims.fao.org/aos/agrovoc/c_2315140f,trade,http://aims.fao.org/aos/agrovoc/c_7848
simulation models,http://aims.fao.org/aos/agrovoc/c_24242,simulation,http://aims.fao.org/aos/agrovoc/c_5209
management games,http://aims.fao.org/aos/agrovoc/c_28908,management,http://aims.fao.org/aos/agrovoc/c_16086
computable general equilibrium models,http://aims.fao.org/aos/agrovoc/c_624f6db9,equilibrium,http://aims.fao.org/aos/agrovoc/c_5364a9a1
soil erosion models,http://aims.fao.org/aos/agrovoc/c_331058,soil,http://aims.fao.org/aos/agrovoc/c_7156
soil erosion models,http://aims.fao.org/aos/agrovoc/c_331058,erosion,http://aims.fao.org/aos/agrovoc/c_2651
growth models,http://aims.fao.org/aos/agrovoc/c_1374844914634,growth,http://aims.fao.org/aos/agrovoc/c_3394
forest vegetation simulator,http://aims.fao.org/aos/agrovoc/c_75ee5182,vegetation,http://aims.fao.org/aos/agrovoc/c_8176
scale models,http://aims.fao.org/aos/agrovoc/c_c154b38b,scale,http://aims.fao.org/aos/agrovoc/c_128d5eb6
climate models,http://aims.fao.org/aos/agrovoc/c_e9c3962b,climate,http://aims.fao.org/aos/agrovoc/c_1665
light stimuli,http://aims.fao.org/aos/agrovoc/c_6140e7f0,light,http://aims.fao.org/aos/agrovoc/c_4322
forage yield,http://aims.fao.org/aos/agrovoc/c_15adb263,forage,http://aims.fao.org/aos/agrovoc/c_36108
yield components,http://aims.fao.org/aos/agrovoc/c_24419,components,http://aims.fao.org/aos/agrovoc/c_331055
milk yield,http://aims.fao.org/aos/agrovoc/c_15998,milk,http://aims.fao.org/aos/agrovoc/c_4826
meat yield,http://aims.fao.org/aos/agrovoc/c_15996,meat,http://aims.fao.org/aos/agrovoc/c_4669
forest yields,http://aims.fao.org/aos/agrovoc/c_e9b2aaa0,yields,http://aims.fao.org/aos/agrovoc/c_8488
sediment yield,http://aims.fao.org/aos/agrovoc/c_972594a4,sediment,http://aims.fao.org/aos/agrovoc/c_25341
transport infrastructure,http://aims.fao.org/aos/agrovoc/c_31891,transport,http://aims.fao.org/aos/agrovoc/c_7874
information infrastructure,http://aims.fao.org/aos/agrovoc/c_9000084,information,http://aims.fao.org/aos/agrovoc/c_330966
fishing harbours,http://aims.fao.org/aos/agrovoc/c_4ee61c54,fishing,http://aims.fao.org/aos/agrovoc/c_26950
utility networks,http://aims.fao.org/aos/agrovoc/c_c24a986b,networks,http://aims.fao.org/aos/agrovoc/c_50266
farm size,http://aims.fao.org/aos/agrovoc/c_2802,size,http://aims.fao.org/aos/agrovoc/c_7093
field size,http://aims.fao.org/aos/agrovoc/c_2893,size,http://aims.fao.org/aos/agrovoc/c_7093
field shape,http://aims.fao.org/aos/agrovoc/c_26783,shape,http://aims.fao.org/aos/agrovoc/c_94b6d49a
climate change,http://aims.fao.org/aos/agrovoc/c_1666,climate,http://aims.fao.org/aos/agrovoc/c_1665
inland water environment,http://aims.fao.org/aos/agrovoc/c_3875,water,http://aims.fao.org/aos/agrovoc/c_8309
compensation depth,http://aims.fao.org/aos/agrovoc/c_92c7b15c,compensation,http://aims.fao.org/aos/agrovoc/c_1791
compensation depth,http://aims.fao.org/aos/agrovoc/c_92c7b15c,depth,http://aims.fao.org/aos/agrovoc/c_2190
land environment,http://aims.fao.org/aos/agrovoc/c_7ffc9d69,land,http://aims.fao.org/aos/agrovoc/c_4172
soil conservation legislation,http://aims.fao.org/aos/agrovoc/c_0a2f9038,soil,http://aims.fao.org/aos/agrovoc/c_7156
pollution legislation,http://aims.fao.org/aos/agrovoc/c_f9858981,pollution,http://aims.fao.org/aos/agrovoc/c_6077
labour legislation,http://aims.fao.org/aos/agrovoc/c_28712,labour,http://aims.fao.org/aos/agrovoc/c_4128
public health legislation,http://aims.fao.org/aos/agrovoc/c_28754,health,http://aims.fao.org/aos/agrovoc/c_3511
land law,http://aims.fao.org/aos/agrovoc/c_573abb9f,land,http://aims.fao.org/aos/agrovoc/c_4172
land law,http://aims.fao.org/aos/agrovoc/c_573abb9f,law,http://aims.fao.org/aos/agrovoc/c_12106
biosafety regulations,http://aims.fao.org/aos/agrovoc/c_9000011,biosafety,http://aims.fao.org/aos/agrovoc/c_35030
safety regulations,http://aims.fao.org/aos/agrovoc/c_bb5ce0f0,safety,http://aims.fao.org/aos/agrovoc/c_6732
diving regulations,http://aims.fao.org/aos/agrovoc/c_50249fd9,diving,http://aims.fao.org/aos/agrovoc/c_816e729b
water quotas,http://aims.fao.org/aos/agrovoc/c_cd9ef4c2,water,http://aims.fao.org/aos/agrovoc/c_8309
whaling regulations,http://aims.fao.org/aos/agrovoc/c_a493b3c4,whaling,http://aims.fao.org/aos/agrovoc/c_24267
fish inspection regulations,http://aims.fao.org/aos/agrovoc/c_2ccc5999,fish,http://aims.fao.org/aos/agrovoc/c_15903
fish inspection regulations,http://aims.fao.org/aos/agrovoc/c_2ccc5999,inspection,http://aims.fao.org/aos/agrovoc/c_3894
mesh regulations,http://aims.fao.org/aos/agrovoc/c_5310198e,mesh,http://aims.fao.org/aos/agrovoc/c_995b2fe7
fishing moratoria,http://aims.fao.org/aos/agrovoc/c_6a84d446,fishing,http://aims.fao.org/aos/agrovoc/c_26950
aquaculture regulations,http://aims.fao.org/aos/agrovoc/c_b8dfc93d,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
quarantine regulations,http://aims.fao.org/aos/agrovoc/c_1b59d108,quarantine,http://aims.fao.org/aos/agrovoc/c_6402
navigation regulations,http://aims.fao.org/aos/agrovoc/c_8e094d16,navigation,http://aims.fao.org/aos/agrovoc/c_15908
water use regulations,http://aims.fao.org/aos/agrovoc/c_8fc1df3b,water,http://aims.fao.org/aos/agrovoc/c_8309
water use regulations,http://aims.fao.org/aos/agrovoc/c_8fc1df3b,regulations,http://aims.fao.org/aos/agrovoc/c_6493
mining legislation,http://aims.fao.org/aos/agrovoc/c_9c415346,mining,http://aims.fao.org/aos/agrovoc/c_49983
neural networks,http://aims.fao.org/aos/agrovoc/c_37467,networks,http://aims.fao.org/aos/agrovoc/c_50266
research organizations,http://aims.fao.org/aos/agrovoc/c_50299,research,http://aims.fao.org/aos/agrovoc/c_6513
marketing boards,http://aims.fao.org/aos/agrovoc/c_4621,marketing,http://aims.fao.org/aos/agrovoc/c_4620
farmers organizations,http://aims.fao.org/aos/agrovoc/c_37175,farmers,http://aims.fao.org/aos/agrovoc/c_2805
marketing cooperatives,http://aims.fao.org/aos/agrovoc/c_12408,marketing,http://aims.fao.org/aos/agrovoc/c_4620
housing cooperatives,http://aims.fao.org/aos/agrovoc/c_11630,housing,http://aims.fao.org/aos/agrovoc/c_3678
purchasing cooperatives,http://aims.fao.org/aos/agrovoc/c_13679,purchasing,http://aims.fao.org/aos/agrovoc/c_6375
supply cooperatives,http://aims.fao.org/aos/agrovoc/c_14699,supply,http://aims.fao.org/aos/agrovoc/c_7523
viticulture cooperatives,http://aims.fao.org/aos/agrovoc/c_37730,viticulture,http://aims.fao.org/aos/agrovoc/c_8277
