nome,uriVella,NovoElemento,uriNiovo
poultry droppings,http://aims.fao.org/aos/agrovoc/c_36379,poultry,http://aims.fao.org/aos/agrovoc/c_6145
faecal pellets,http://aims.fao.org/aos/agrovoc/c_82b2e3dc,pellets,http://aims.fao.org/aos/agrovoc/c_5664
waste gases,http://aims.fao.org/aos/agrovoc/c_8306,gases,http://aims.fao.org/aos/agrovoc/c_3197
bilge water,http://aims.fao.org/aos/agrovoc/c_53c77e6e,water,http://aims.fao.org/aos/agrovoc/c_8309
coal by-products,http://aims.fao.org/aos/agrovoc/c_1694,coal,http://aims.fao.org/aos/agrovoc/c_1693
coal by-products,http://aims.fao.org/aos/agrovoc/c_1694,by-products,http://aims.fao.org/aos/agrovoc/c_1172
volcanic materials,http://aims.fao.org/aos/agrovoc/c_24121,materials,http://aims.fao.org/aos/agrovoc/c_92337
ethylene dibromide,http://aims.fao.org/aos/agrovoc/c_26778,ethylene,http://aims.fao.org/aos/agrovoc/c_2679
sulphonic acids,http://aims.fao.org/aos/agrovoc/c_7513,acids,http://aims.fao.org/aos/agrovoc/c_92
carbon tetrachloride,http://aims.fao.org/aos/agrovoc/c_1304,carbon,http://aims.fao.org/aos/agrovoc/c_1301
organic acids,http://aims.fao.org/aos/agrovoc/c_5383,acids,http://aims.fao.org/aos/agrovoc/c_92
RNA probes,http://aims.fao.org/aos/agrovoc/c_27817,RNA,http://aims.fao.org/aos/agrovoc/c_6618
DNA probes,http://aims.fao.org/aos/agrovoc/c_35733,DNA,http://aims.fao.org/aos/agrovoc/c_2347
sugar acids,http://aims.fao.org/aos/agrovoc/c_32030,sugar,http://aims.fao.org/aos/agrovoc/c_7498
sugar alcohols,http://aims.fao.org/aos/agrovoc/c_32020,sugar,http://aims.fao.org/aos/agrovoc/c_7498
sugar alcohols,http://aims.fao.org/aos/agrovoc/c_32020,alcohols,http://aims.fao.org/aos/agrovoc/c_249
fusel oils,http://aims.fao.org/aos/agrovoc/c_11054,oils,http://aims.fao.org/aos/agrovoc/c_5334
ethylene glycol,http://aims.fao.org/aos/agrovoc/c_36547,ethylene,http://aims.fao.org/aos/agrovoc/c_2679
