nome,uriVella,NovoElemento,uriNiovo
electricity generators,http://aims.fao.org/aos/agrovoc/c_25730,electricity,http://aims.fao.org/aos/agrovoc/c_2518
heat exchangers,http://aims.fao.org/aos/agrovoc/c_11483,heat,http://aims.fao.org/aos/agrovoc/c_3519
earthmoving equipment,http://aims.fao.org/aos/agrovoc/c_2439,earthmoving,http://aims.fao.org/aos/agrovoc/c_25811
land levelling equipment,http://aims.fao.org/aos/agrovoc/c_37266,land,http://aims.fao.org/aos/agrovoc/c_4172
packaging boxes,http://aims.fao.org/aos/agrovoc/c_9385,packaging,http://aims.fao.org/aos/agrovoc/c_5495
milk containers,http://aims.fao.org/aos/agrovoc/c_25682,milk,http://aims.fao.org/aos/agrovoc/c_4826
seed boxes,http://aims.fao.org/aos/agrovoc/c_6928,seed,http://aims.fao.org/aos/agrovoc/c_6927
internal combustion engines,http://aims.fao.org/aos/agrovoc/c_25776,combustion,http://aims.fao.org/aos/agrovoc/c_1777
petrol engines,http://aims.fao.org/aos/agrovoc/c_26070,petrol,http://aims.fao.org/aos/agrovoc/c_5746
cleaning equipment,http://aims.fao.org/aos/agrovoc/c_24005,cleaning,http://aims.fao.org/aos/agrovoc/c_1661
barn cleaners,http://aims.fao.org/aos/agrovoc/c_25780,cleaners,http://aims.fao.org/aos/agrovoc/c_24145
scrubbers (brush),http://aims.fao.org/aos/agrovoc/c_25684,scrubbers,http://aims.fao.org/aos/agrovoc/c_43e1595d
vacuum cleaners,http://aims.fao.org/aos/agrovoc/c_330921,cleaners,http://aims.fao.org/aos/agrovoc/c_24145
seed cleaners,http://aims.fao.org/aos/agrovoc/c_25781,seed,http://aims.fao.org/aos/agrovoc/c_6927
seed cleaners,http://aims.fao.org/aos/agrovoc/c_25781,cleaners,http://aims.fao.org/aos/agrovoc/c_24145
ditch cleaners,http://aims.fao.org/aos/agrovoc/c_26035,cleaners,http://aims.fao.org/aos/agrovoc/c_24145
root cleaners,http://aims.fao.org/aos/agrovoc/c_25782,cleaners,http://aims.fao.org/aos/agrovoc/c_24145
air cleaners,http://aims.fao.org/aos/agrovoc/c_24387,air,http://aims.fao.org/aos/agrovoc/c_224
air cleaners,http://aims.fao.org/aos/agrovoc/c_24387,cleaners,http://aims.fao.org/aos/agrovoc/c_24145
handling machinery,http://aims.fao.org/aos/agrovoc/c_3487,handling,http://aims.fao.org/aos/agrovoc/c_3485
chain and flight conveyers,http://aims.fao.org/aos/agrovoc/c_26200,flight,http://aims.fao.org/aos/agrovoc/c_24948
irrigation equipment,http://aims.fao.org/aos/agrovoc/c_3955,irrigation,http://aims.fao.org/aos/agrovoc/c_3954
texture meters,http://aims.fao.org/aos/agrovoc/c_28593,texture,http://aims.fao.org/aos/agrovoc/c_15578
moderate resolution imaging spectroradiometer,http://aims.fao.org/aos/agrovoc/c_1141a5db,resolution,http://aims.fao.org/aos/agrovoc/c_f37af06c
snow gauges,http://aims.fao.org/aos/agrovoc/c_14366,snow,http://aims.fao.org/aos/agrovoc/c_7124
snow gauges,http://aims.fao.org/aos/agrovoc/c_14366,gauges,http://aims.fao.org/aos/agrovoc/c_9a34cdac
wave measuring equipment,http://aims.fao.org/aos/agrovoc/c_e2190b6c,equipment,http://aims.fao.org/aos/agrovoc/c_2631
salinity measuring equipment,http://aims.fao.org/aos/agrovoc/c_a2e4090f,salinity,http://aims.fao.org/aos/agrovoc/c_6751
salinity measuring equipment,http://aims.fao.org/aos/agrovoc/c_a2e4090f,equipment,http://aims.fao.org/aos/agrovoc/c_2631
fish counters,http://aims.fao.org/aos/agrovoc/c_1177b42d,fish,http://aims.fao.org/aos/agrovoc/c_15903
light measuring instruments,http://aims.fao.org/aos/agrovoc/c_c6c83327,light,http://aims.fao.org/aos/agrovoc/c_4322
irradiance meters,http://aims.fao.org/aos/agrovoc/c_9b148996,irradiance,http://aims.fao.org/aos/agrovoc/c_7fff0491
radar altimeters,http://aims.fao.org/aos/agrovoc/c_27657add,radar,http://aims.fao.org/aos/agrovoc/c_24071
density measuring equipment,http://aims.fao.org/aos/agrovoc/c_21e26d86,density,http://aims.fao.org/aos/agrovoc/c_2186
density measuring equipment,http://aims.fao.org/aos/agrovoc/c_21e26d86,equipment,http://aims.fao.org/aos/agrovoc/c_2631
slope indicators,http://aims.fao.org/aos/agrovoc/c_30f7539b,slope,http://aims.fao.org/aos/agrovoc/c_fa256eab
slope indicators,http://aims.fao.org/aos/agrovoc/c_30f7539b,indicators,http://aims.fao.org/aos/agrovoc/c_330058
pressure gauges,http://aims.fao.org/aos/agrovoc/c_1db16df5,pressure,http://aims.fao.org/aos/agrovoc/c_6174
mesh gauges,http://aims.fao.org/aos/agrovoc/c_7974baa2,mesh,http://aims.fao.org/aos/agrovoc/c_995b2fe7
flow measuring equipment,http://aims.fao.org/aos/agrovoc/c_8c995d63,equipment,http://aims.fao.org/aos/agrovoc/c_2631
current sensors,http://aims.fao.org/aos/agrovoc/c_6355f09c,sensors,http://aims.fao.org/aos/agrovoc/c_28279
packaging equipment,http://aims.fao.org/aos/agrovoc/c_25748,packaging,http://aims.fao.org/aos/agrovoc/c_5495
cutting implements,http://aims.fao.org/aos/agrovoc/c_2047,cutting,http://aims.fao.org/aos/agrovoc/c_2046
tillage equipment,http://aims.fao.org/aos/agrovoc/c_25768,tillage,http://aims.fao.org/aos/agrovoc/c_7771
rotary hoes,http://aims.fao.org/aos/agrovoc/c_8f953631,hoes,http://aims.fao.org/aos/agrovoc/c_25733
stubble ploughs,http://aims.fao.org/aos/agrovoc/c_25696,stubble,http://aims.fao.org/aos/agrovoc/c_16650
chisel ploughs,http://aims.fao.org/aos/agrovoc/c_99dd11f2,ploughs,http://aims.fao.org/aos/agrovoc/c_6022
grafting tools,http://aims.fao.org/aos/agrovoc/c_3345,grafting,http://aims.fao.org/aos/agrovoc/c_3344
storage equipment,http://aims.fao.org/aos/agrovoc/c_25839,storage,http://aims.fao.org/aos/agrovoc/c_7427
land clearing equipment,http://aims.fao.org/aos/agrovoc/c_25752,land,http://aims.fao.org/aos/agrovoc/c_4172
air conditioning equipment,http://aims.fao.org/aos/agrovoc/c_26046,air,http://aims.fao.org/aos/agrovoc/c_224
light traps,http://aims.fao.org/aos/agrovoc/c_4324,light,http://aims.fao.org/aos/agrovoc/c_4322
water traps,http://aims.fao.org/aos/agrovoc/c_df6cfc25,water,http://aims.fao.org/aos/agrovoc/c_8309
sediment traps,http://aims.fao.org/aos/agrovoc/c_292f11ec,sediment,http://aims.fao.org/aos/agrovoc/c_25341
data buoys,http://aims.fao.org/aos/agrovoc/c_bf870a8e,data,http://aims.fao.org/aos/agrovoc/c_49816
ice buoys,http://aims.fao.org/aos/agrovoc/c_f74e19aa,ice,http://aims.fao.org/aos/agrovoc/c_3782
loading buoys,http://aims.fao.org/aos/agrovoc/c_2f15478b,loading,http://aims.fao.org/aos/agrovoc/c_12218
radio buoys,http://aims.fao.org/aos/agrovoc/c_459d4e07,radio,http://aims.fao.org/aos/agrovoc/c_6424
fishing buoys,http://aims.fao.org/aos/agrovoc/c_9bfc459f,fishing,http://aims.fao.org/aos/agrovoc/c_26950
radio aids,http://aims.fao.org/aos/agrovoc/c_b71f4186,radio,http://aims.fao.org/aos/agrovoc/c_6424
hunting equipment,http://aims.fao.org/aos/agrovoc/c_e9033222,hunting,http://aims.fao.org/aos/agrovoc/c_3697
