nome,uriVella,NovoElemento,uriNiovo
energy resources,http://aims.fao.org/aos/agrovoc/c_28006,energy,http://aims.fao.org/aos/agrovoc/c_2565
natural gas,http://aims.fao.org/aos/agrovoc/c_5087,gases,http://aims.fao.org/aos/agrovoc/c_3197
liquefied natural gas,http://aims.fao.org/aos/agrovoc/c_7ee31329,gases,http://aims.fao.org/aos/agrovoc/c_3197
liquid fuels,http://aims.fao.org/aos/agrovoc/c_25025,liquids,http://aims.fao.org/aos/agrovoc/c_12200
solid fuels,http://aims.fao.org/aos/agrovoc/c_25082,solids,http://aims.fao.org/aos/agrovoc/c_7229
producer gas,http://aims.fao.org/aos/agrovoc/c_26807,gases,http://aims.fao.org/aos/agrovoc/c_3197
fossil fuels,http://aims.fao.org/aos/agrovoc/c_cb06ade9,fossils,http://aims.fao.org/aos/agrovoc/c_10989
synthesis gases,http://aims.fao.org/aos/agrovoc/c_be83d79a,synthesis,http://aims.fao.org/aos/agrovoc/c_3def4163
synthesis gases,http://aims.fao.org/aos/agrovoc/c_be83d79a,gases,http://aims.fao.org/aos/agrovoc/c_3197
forest resources,http://aims.fao.org/aos/agrovoc/c_3050,forests,http://aims.fao.org/aos/agrovoc/c_3062
production forests,http://aims.fao.org/aos/agrovoc/c_28123,production,http://aims.fao.org/aos/agrovoc/c_6200
soil resources,http://aims.fao.org/aos/agrovoc/c_7187,soil,http://aims.fao.org/aos/agrovoc/c_7156
fishery resources,http://aims.fao.org/aos/agrovoc/c_2942,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
biological stocks,http://aims.fao.org/aos/agrovoc/c_601eeee0,stocks,http://aims.fao.org/aos/agrovoc/c_28772
fish stocks,http://aims.fao.org/aos/agrovoc/c_cfea9f6a,fish,http://aims.fao.org/aos/agrovoc/c_15903
unit stocks,http://aims.fao.org/aos/agrovoc/c_91aa2d22,units,http://aims.fao.org/aos/agrovoc/c_50324
forest workers,http://aims.fao.org/aos/agrovoc/c_25278,forests,http://aims.fao.org/aos/agrovoc/c_3062
factory workers,http://aims.fao.org/aos/agrovoc/c_28689,factories,http://aims.fao.org/aos/agrovoc/c_25201
child labour,http://aims.fao.org/aos/agrovoc/c_1546,children,http://aims.fao.org/aos/agrovoc/c_1547
female labour,http://aims.fao.org/aos/agrovoc/c_2852,females,http://aims.fao.org/aos/agrovoc/c_15969
male labour,http://aims.fao.org/aos/agrovoc/c_4538,males,http://aims.fao.org/aos/agrovoc/c_15995
migrant labour,http://aims.fao.org/aos/agrovoc/c_4821,migrants,http://aims.fao.org/aos/agrovoc/c_e42455cf
foreign workers,http://aims.fao.org/aos/agrovoc/c_10981,workers,http://aims.fao.org/aos/agrovoc/c_8445
family labour,http://aims.fao.org/aos/agrovoc/c_2788,families,http://aims.fao.org/aos/agrovoc/c_2785
