nome,uriVella,NovoElemento,uriNiovo
seasonal ponds,http://aims.fao.org/aos/agrovoc/c_3b32d86c,ponds,http://aims.fao.org/aos/agrovoc/c_6105
ephemeral lakes,http://aims.fao.org/aos/agrovoc/c_65b481b9,lakes,http://aims.fao.org/aos/agrovoc/c_4160
ephemeral springs,http://aims.fao.org/aos/agrovoc/c_342fa664,water springs,http://aims.fao.org/aos/agrovoc/c_8326
intermittent rivers,http://aims.fao.org/aos/agrovoc/c_fd6baf87,rivers,http://aims.fao.org/aos/agrovoc/c_6617
intermittent streams,http://aims.fao.org/aos/agrovoc/c_fd6baf87,rivers,http://aims.fao.org/aos/agrovoc/c_6617
temporary rivers,http://aims.fao.org/aos/agrovoc/c_fd6baf87,rivers,http://aims.fao.org/aos/agrovoc/c_6617
intermittent lakes,http://aims.fao.org/aos/agrovoc/c_1b001e11,lakes,http://aims.fao.org/aos/agrovoc/c_4160
temporary lakes,http://aims.fao.org/aos/agrovoc/c_1b001e11,lakes,http://aims.fao.org/aos/agrovoc/c_4160
intermittent springs,http://aims.fao.org/aos/agrovoc/c_2bde3a83,water springs,http://aims.fao.org/aos/agrovoc/c_8326
rock pools,http://aims.fao.org/aos/agrovoc/c_c3a72b69,rock,http://aims.fao.org/aos/agrovoc/c_6628
tide pools,http://aims.fao.org/aos/agrovoc/c_c3a72b69,tides,http://aims.fao.org/aos/agrovoc/c_7764
river types,http://aims.fao.org/aos/agrovoc/c_6f2739ce,rivers,http://aims.fao.org/aos/agrovoc/c_6617
black water rivers,http://aims.fao.org/aos/agrovoc/c_4f5b9967,water,http://aims.fao.org/aos/agrovoc/c_8309
brown water rivers,http://aims.fao.org/aos/agrovoc/c_74cd8294,water,http://aims.fao.org/aos/agrovoc/c_8309
white water rivers (colour),http://aims.fao.org/aos/agrovoc/c_74cd8294,water,http://aims.fao.org/aos/agrovoc/c_8309
coral reefs,http://aims.fao.org/aos/agrovoc/c_1880,corals,http://aims.fao.org/aos/agrovoc/c_1882
barrier reefs,http://aims.fao.org/aos/agrovoc/c_9089,barriers,http://aims.fao.org/aos/agrovoc/c_b42bc3b7
oyster reefs,http://aims.fao.org/aos/agrovoc/c_64225f16,oysters,http://aims.fao.org/aos/agrovoc/c_5484
oyster beds,http://aims.fao.org/aos/agrovoc/c_64225f16,oysters,http://aims.fao.org/aos/agrovoc/c_5484
oyster beds,http://aims.fao.org/aos/agrovoc/c_64225f16,bycatch excluder devices,http://aims.fao.org/aos/agrovoc/c_fe6a0492
mangrove swamps,http://aims.fao.org/aos/agrovoc/c_4577,mangroves,http://aims.fao.org/aos/agrovoc/c_16190
soil landscapes,http://aims.fao.org/aos/agrovoc/c_714b2285,soil,http://aims.fao.org/aos/agrovoc/c_7156
inland waters,http://aims.fao.org/aos/agrovoc/c_3876,water,http://aims.fao.org/aos/agrovoc/c_8309
Aral Sea,http://aims.fao.org/aos/agrovoc/c_49822,Seas,http://aims.fao.org/aos/agrovoc/c_14148
catchment areas,http://aims.fao.org/aos/agrovoc/c_8334,area,http://aims.fao.org/aos/agrovoc/c_330588
groundwater basin,http://aims.fao.org/aos/agrovoc/c_8334,groundwater,http://aims.fao.org/aos/agrovoc/c_3391
groundwater basin,http://aims.fao.org/aos/agrovoc/c_8334,basins,http://aims.fao.org/aos/agrovoc/c_2b84b577
catchment basins,http://aims.fao.org/aos/agrovoc/c_8334,basins,http://aims.fao.org/aos/agrovoc/c_2b84b577
barrier islands,http://aims.fao.org/aos/agrovoc/c_824d2451,barriers,http://aims.fao.org/aos/agrovoc/c_b42bc3b7
archipelagic waters,http://aims.fao.org/aos/agrovoc/c_86ab7019,water,http://aims.fao.org/aos/agrovoc/c_8309
rift valleys,http://aims.fao.org/aos/agrovoc/c_5ce9893a,rifts,http://aims.fao.org/aos/agrovoc/c_7dbded2a
upland areas,http://aims.fao.org/aos/agrovoc/c_3614,area,http://aims.fao.org/aos/agrovoc/c_330588
mountainous areas,http://aims.fao.org/aos/agrovoc/c_3614,area,http://aims.fao.org/aos/agrovoc/c_330588
mountain ranges,http://aims.fao.org/aos/agrovoc/c_330997,mountains,http://aims.fao.org/aos/agrovoc/c_12676
submarine volcanoes,http://aims.fao.org/aos/agrovoc/c_50040405,submarines,http://aims.fao.org/aos/agrovoc/c_5e5ad342
mud volcanoes,http://aims.fao.org/aos/agrovoc/c_bf59cb84,mud,http://aims.fao.org/aos/agrovoc/c_4973
barrier beaches,http://aims.fao.org/aos/agrovoc/c_7beffa51,barriers,http://aims.fao.org/aos/agrovoc/c_b42bc3b7
tidal channels,http://aims.fao.org/aos/agrovoc/c_7922b217,channels,http://aims.fao.org/aos/agrovoc/c_01a53647
chenier plains,http://aims.fao.org/aos/agrovoc/c_2732d68a,cheniers,http://aims.fao.org/aos/agrovoc/c_31b681e3
chenier plains,http://aims.fao.org/aos/agrovoc/c_2732d68a,plains,http://aims.fao.org/aos/agrovoc/c_5948
submarine basins,http://aims.fao.org/aos/agrovoc/c_f6b144da,submarines,http://aims.fao.org/aos/agrovoc/c_5e5ad342
lake basins,http://aims.fao.org/aos/agrovoc/c_119bb769,lakes,http://aims.fao.org/aos/agrovoc/c_4160
river basins,http://aims.fao.org/aos/agrovoc/c_f6fc00b1,rivers,http://aims.fao.org/aos/agrovoc/c_6617
drainage basins,http://aims.fao.org/aos/agrovoc/c_f6fc00b1,drainage,http://aims.fao.org/aos/agrovoc/c_2372
anoxic waters,http://aims.fao.org/aos/agrovoc/c_3b62f221,water,http://aims.fao.org/aos/agrovoc/c_8309
abyssal cones,http://aims.fao.org/aos/agrovoc/c_fb856911,cones,http://aims.fao.org/aos/agrovoc/c_15957
submarine fans,http://aims.fao.org/aos/agrovoc/c_fb856911,submarines,http://aims.fao.org/aos/agrovoc/c_5e5ad342
tributary glaciers,http://aims.fao.org/aos/agrovoc/c_9c874901,tributaries,http://aims.fao.org/aos/agrovoc/c_67018ba9
ice caps,http://aims.fao.org/aos/agrovoc/c_d4909d00,ice,http://aims.fao.org/aos/agrovoc/c_3782
ice mantle,http://aims.fao.org/aos/agrovoc/c_d4909d00,ice,http://aims.fao.org/aos/agrovoc/c_3782
ice fields,http://aims.fao.org/aos/agrovoc/c_ea9e79e5,ice,http://aims.fao.org/aos/agrovoc/c_3782
ice fields,http://aims.fao.org/aos/agrovoc/c_ea9e79e5,fields,http://aims.fao.org/aos/agrovoc/c_2894
ice sheets,http://aims.fao.org/aos/agrovoc/c_095544cb,ice,http://aims.fao.org/aos/agrovoc/c_3782
stream beds,http://aims.fao.org/aos/agrovoc/c_7bd7ab19,rivers,http://aims.fao.org/aos/agrovoc/c_6617
stream beds,http://aims.fao.org/aos/agrovoc/c_7bd7ab19,bycatch excluder devices,http://aims.fao.org/aos/agrovoc/c_fe6a0492
stream channels,http://aims.fao.org/aos/agrovoc/c_7bd7ab19,rivers,http://aims.fao.org/aos/agrovoc/c_6617
stream channels,http://aims.fao.org/aos/agrovoc/c_7bd7ab19,channels,http://aims.fao.org/aos/agrovoc/c_01a53647
ocean floor,http://aims.fao.org/aos/agrovoc/c_5a2c4eda,floors,http://aims.fao.org/aos/agrovoc/c_2982
sea bed,http://aims.fao.org/aos/agrovoc/c_5a2c4eda,bycatch excluder devices,http://aims.fao.org/aos/agrovoc/c_fe6a0492
sea floor,http://aims.fao.org/aos/agrovoc/c_5a2c4eda,floors,http://aims.fao.org/aos/agrovoc/c_2982
ocean basin floor,http://aims.fao.org/aos/agrovoc/c_5a2c4eda,ocean basins,http://aims.fao.org/aos/agrovoc/c_f6b144da
deep sea bed,http://aims.fao.org/aos/agrovoc/c_5a2c4eda,deep water,http://aims.fao.org/aos/agrovoc/c_54ff8abb
beach features,http://aims.fao.org/aos/agrovoc/c_cec84345,beaches,http://aims.fao.org/aos/agrovoc/c_850
surf zone,http://aims.fao.org/aos/agrovoc/c_1b728d2b,surf,http://aims.fao.org/aos/agrovoc/c_8b5a09b6
breaker zone,http://aims.fao.org/aos/agrovoc/c_1b728d2b,breakers,http://aims.fao.org/aos/agrovoc/c_219f2732
barrier spits,http://aims.fao.org/aos/agrovoc/c_17294b14,barriers,http://aims.fao.org/aos/agrovoc/c_b42bc3b7
bay barriers,http://aims.fao.org/aos/agrovoc/c_17294b14,barriers,http://aims.fao.org/aos/agrovoc/c_b42bc3b7
submarine bars,http://aims.fao.org/aos/agrovoc/c_1f8d33b3,submarines,http://aims.fao.org/aos/agrovoc/c_5e5ad342
submarine features,http://aims.fao.org/aos/agrovoc/c_533d66da,submarines,http://aims.fao.org/aos/agrovoc/c_5e5ad342
submarine topographic features,http://aims.fao.org/aos/agrovoc/c_533d66da,submarines,http://aims.fao.org/aos/agrovoc/c_5e5ad342
oceanic trenches,http://aims.fao.org/aos/agrovoc/c_0d05857c,trenches,http://aims.fao.org/aos/agrovoc/c_25218e56
trenches (oceanic),http://aims.fao.org/aos/agrovoc/c_0d05857c,trenches,http://aims.fao.org/aos/agrovoc/c_25218e56
continental slope,http://aims.fao.org/aos/agrovoc/c_b86c0687,slope,http://aims.fao.org/aos/agrovoc/c_fa256eab
fracture zones,http://aims.fao.org/aos/agrovoc/c_b962172b,fractures,http://aims.fao.org/aos/agrovoc/c_3075
abyssal plains,http://aims.fao.org/aos/agrovoc/c_642b50d1,plains,http://aims.fao.org/aos/agrovoc/c_5948
seamount chains,http://aims.fao.org/aos/agrovoc/c_5e9c0be3,seamounts,http://aims.fao.org/aos/agrovoc/c_82915165
seamount chains,http://aims.fao.org/aos/agrovoc/c_5e9c0be3,chains,http://aims.fao.org/aos/agrovoc/c_04f04701
island slope,http://aims.fao.org/aos/agrovoc/c_6560b414,islands,http://aims.fao.org/aos/agrovoc/c_3962
island slope,http://aims.fao.org/aos/agrovoc/c_6560b414,slope,http://aims.fao.org/aos/agrovoc/c_fa256eab
insular slope,http://aims.fao.org/aos/agrovoc/c_6560b414,slope,http://aims.fao.org/aos/agrovoc/c_fa256eab
abyssal hills,http://aims.fao.org/aos/agrovoc/c_586c7bd2,highlands,http://aims.fao.org/aos/agrovoc/c_3614
ocean plateaus,http://aims.fao.org/aos/agrovoc/c_ac893a9d,plateaus,http://aims.fao.org/aos/agrovoc/c_6002
water channels,http://aims.fao.org/aos/agrovoc/c_01a53647,water,http://aims.fao.org/aos/agrovoc/c_8309
navigation channels,http://aims.fao.org/aos/agrovoc/c_c2b51083,navigation,http://aims.fao.org/aos/agrovoc/c_15908
ice fronts,http://aims.fao.org/aos/agrovoc/c_06588a87,ice,http://aims.fao.org/aos/agrovoc/c_3782
cap rocks,http://aims.fao.org/aos/agrovoc/c_1de5298a,rock,http://aims.fao.org/aos/agrovoc/c_6628
sedimentary structures,http://aims.fao.org/aos/agrovoc/c_919e6853,structures,http://aims.fao.org/aos/agrovoc/c_330905
