nome,uriVella,NovoElemento,uriNiovo
rice polishings,http://aims.fao.org/aos/agrovoc/c_32539,rice,http://aims.fao.org/aos/agrovoc/c_6599
rice polishings,http://aims.fao.org/aos/agrovoc/c_32539,polishing,http://aims.fao.org/aos/agrovoc/c_6063
cereal bran,http://aims.fao.org/aos/agrovoc/c_1056,cereals,http://aims.fao.org/aos/agrovoc/c_1474
oat bran,http://aims.fao.org/aos/agrovoc/c_2128283a,oats,http://aims.fao.org/aos/agrovoc/c_5287
maize bran,http://aims.fao.org/aos/agrovoc/c_d859f064,maize,http://aims.fao.org/aos/agrovoc/c_12332
rice bran,http://aims.fao.org/aos/agrovoc/c_77d35680,rice,http://aims.fao.org/aos/agrovoc/c_6599
wheat bran,http://aims.fao.org/aos/agrovoc/c_019ee1cc,wheat,http://aims.fao.org/aos/agrovoc/c_8373
rye bran,http://aims.fao.org/aos/agrovoc/c_5ee1eecb,rye,http://aims.fao.org/aos/agrovoc/c_14010
barley bran,http://aims.fao.org/aos/agrovoc/c_5ce86968,barley,http://aims.fao.org/aos/agrovoc/c_823
sorghum bran,http://aims.fao.org/aos/agrovoc/c_a9ccd054,sorghum,http://aims.fao.org/aos/agrovoc/c_435824c5
milk by-products,http://aims.fao.org/aos/agrovoc/c_4827,milk,http://aims.fao.org/aos/agrovoc/c_4826
dairy byproducts,http://aims.fao.org/aos/agrovoc/c_4827,dairies,http://aims.fao.org/aos/agrovoc/c_34761
sugar by-products,http://aims.fao.org/aos/agrovoc/c_7500,sugar,http://aims.fao.org/aos/agrovoc/c_7498
beet pulp,http://aims.fao.org/aos/agrovoc/c_27459,pulp,http://aims.fao.org/aos/agrovoc/c_6364
filter press mud (cane sugar),http://aims.fao.org/aos/agrovoc/c_14666,filters,http://aims.fao.org/aos/agrovoc/c_24839
filter press mud (cane sugar),http://aims.fao.org/aos/agrovoc/c_14666,presses,http://aims.fao.org/aos/agrovoc/c_35747
filter press mud (cane sugar),http://aims.fao.org/aos/agrovoc/c_14666,mud,http://aims.fao.org/aos/agrovoc/c_4973
filter press mud (cane sugar),http://aims.fao.org/aos/agrovoc/c_14666,cane sugar,http://aims.fao.org/aos/agrovoc/c_16477
skin (fruits),http://aims.fao.org/aos/agrovoc/c_24060,skin,http://aims.fao.org/aos/agrovoc/c_7097
skin (fruits),http://aims.fao.org/aos/agrovoc/c_24060,fruits,http://aims.fao.org/aos/agrovoc/c_3131
vegetable skin,http://aims.fao.org/aos/agrovoc/c_24060,vegetables,http://aims.fao.org/aos/agrovoc/c_8174
vegetable skin,http://aims.fao.org/aos/agrovoc/c_24060,skin,http://aims.fao.org/aos/agrovoc/c_7097
fruit peel,http://aims.fao.org/aos/agrovoc/c_24060,fruits,http://aims.fao.org/aos/agrovoc/c_3131
oil mill by-products,http://aims.fao.org/aos/agrovoc/c_25402,oils,http://aims.fao.org/aos/agrovoc/c_5334
oil mill by-products,http://aims.fao.org/aos/agrovoc/c_25402,mills,http://aims.fao.org/aos/agrovoc/c_16139
oilseed cakes,http://aims.fao.org/aos/agrovoc/c_5336,oilseeds,http://aims.fao.org/aos/agrovoc/c_25490
oilseed cakes,http://aims.fao.org/aos/agrovoc/c_5336,cakes,http://aims.fao.org/aos/agrovoc/c_1186
linseed cake,http://aims.fao.org/aos/agrovoc/c_12193,linseed,http://aims.fao.org/aos/agrovoc/c_12192
rapeseed meal,http://aims.fao.org/aos/agrovoc/c_16027,rapeseed,http://aims.fao.org/aos/agrovoc/c_25499
rapeseed cake,http://aims.fao.org/aos/agrovoc/c_16027,rapeseed,http://aims.fao.org/aos/agrovoc/c_25499
soybean meal,http://aims.fao.org/aos/agrovoc/c_16043,soybeans,http://aims.fao.org/aos/agrovoc/c_14477
copra meal,http://aims.fao.org/aos/agrovoc/c_29441,copra,http://aims.fao.org/aos/agrovoc/c_1873
cottonseed meal,http://aims.fao.org/aos/agrovoc/c_35678,cottonseed,http://aims.fao.org/aos/agrovoc/c_25473
cottonseed cake,http://aims.fao.org/aos/agrovoc/c_35678,cottonseed,http://aims.fao.org/aos/agrovoc/c_25473
groundnut meal,http://aims.fao.org/aos/agrovoc/c_35679,groundnuts,http://aims.fao.org/aos/agrovoc/c_11368
groundnut cake,http://aims.fao.org/aos/agrovoc/c_35679,groundnuts,http://aims.fao.org/aos/agrovoc/c_11368
groundnut oilmeal,http://aims.fao.org/aos/agrovoc/c_35679,groundnuts,http://aims.fao.org/aos/agrovoc/c_11368
peanut cake,http://aims.fao.org/aos/agrovoc/c_35679,groundnuts,http://aims.fao.org/aos/agrovoc/c_11368
peanut meal,http://aims.fao.org/aos/agrovoc/c_35679,groundnuts,http://aims.fao.org/aos/agrovoc/c_11368
sunflower meal,http://aims.fao.org/aos/agrovoc/c_35709,sunflowers,http://aims.fao.org/aos/agrovoc/c_aad037e4
sunflower cake,http://aims.fao.org/aos/agrovoc/c_35709,sunflowers,http://aims.fao.org/aos/agrovoc/c_aad037e4
palm kernel cake,http://aims.fao.org/aos/agrovoc/c_36344,palm kernels,http://aims.fao.org/aos/agrovoc/c_25493
safflower meal,http://aims.fao.org/aos/agrovoc/c_72fbd99d,safflower,http://aims.fao.org/aos/agrovoc/c_14022
poppy seed meal,http://aims.fao.org/aos/agrovoc/c_2df4d71b,poppy seed,http://aims.fao.org/aos/agrovoc/c_25498
poppy seed cake,http://aims.fao.org/aos/agrovoc/c_2df4d71b,poppy seed,http://aims.fao.org/aos/agrovoc/c_25498
hazelnut meal,http://aims.fao.org/aos/agrovoc/c_ab381eb2,hazelnuts,http://aims.fao.org/aos/agrovoc/c_18248
pumpkin oil cake,http://aims.fao.org/aos/agrovoc/c_d4326229,pumpkin seed oil,http://aims.fao.org/aos/agrovoc/c_fc8280c3
fishery by-products,http://aims.fao.org/aos/agrovoc/c_26878,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
coffee pulp,http://aims.fao.org/aos/agrovoc/c_34239,coffee,http://aims.fao.org/aos/agrovoc/c_1731
coffee pulp,http://aims.fao.org/aos/agrovoc/c_34239,pulp,http://aims.fao.org/aos/agrovoc/c_6364
apple pomace,http://aims.fao.org/aos/agrovoc/c_23571ca6,apples,http://aims.fao.org/aos/agrovoc/c_541
grape pomace,http://aims.fao.org/aos/agrovoc/c_909cff15,grapes,http://aims.fao.org/aos/agrovoc/c_3359
tomato pomace,http://aims.fao.org/aos/agrovoc/c_fcbd0045,tomatoes,http://aims.fao.org/aos/agrovoc/c_7805
rose water,http://aims.fao.org/aos/agrovoc/c_91dd4904,roses,http://aims.fao.org/aos/agrovoc/c_13964
